ID,Unknown,Index,Offset,Text
10860933,0,851,2119336,Hollow City Wayshrine
10860933,0,852,2119358,Endless Stair Wayshrine
10860933,0,853,2119382,Everfull Flagon Wayshrine
10860933,0,854,2119408,Moonless Walk Wayshrine
10860933,0,855,2119432,Haj Uxith Wayshrine
10860933,0,857,2119452,Manor of Revelry Wayshrine
10860933,0,858,2119479,Reaver Citadel Wayshrine
10860933,0,859,2119504,The Orchard Wayshrine
10860933,0,860,2119526,Verrant Morass
10860933,0,861,2119541,Aba-Loria
10860933,0,862,2119551,The Grotto of Depravity
10860933,0,863,2119575,The Cave of Trophies
10860933,0,864,2119596,Vault of Haman Forgefire
10860933,0,865,2119621,Mal Sorra's Tomb
10860933,0,866,2119638,The Wailing Maw
10860933,0,867,2119654,Shademist Moors
10860933,0,868,2119670,Tower of Lies
10860933,0,869,2119684,Dungeon: Blackheart Haven
10860933,0,870,2119710,Eagle's Strand
10860933,0,871,2119725,Temple of the Mourning Springs
10860933,0,872,2119756,Shattered Shoals
10860933,0,873,2119773,Mistral
10860933,0,879,2119781,Khenarthi's Roost Wayshrine
10860933,0,880,2119809,Mistral Wayshrine
10860933,0,881,2119827,Moonhenge
10860933,0,882,2119837,Cat's Eye Quay
10860933,0,883,1324197,Greenhill
10860933,0,884,2119852,Shadows Crawl
10860933,0,885,1291280,Driladan Pass
10860933,0,886,2119866,Arenthia
10860933,0,887,2119875,Ogre's Bluff
10860933,0,888,2119888,Shrikes' Aerie Wayshrine
10860933,0,889,2119913,HoonDing's Watch Wayshrine
10860933,0,890,2119940,Pa'alat
10860933,0,892,2119948,Haj Uxith
10860933,0,893,2119958,Thizzrini Arena
10860933,0,894,2119974,Shrouded Vale
10860933,0,895,2119988,Serpent's Grotto
10860933,0,896,2120005,Myrkwasa Dolmen
10860933,0,897,2120021,Hollow Waste Dolmen
10860933,0,898,2120041,Tigonus Dolmen
10860933,0,899,1789891,The Warrior
10860933,0,900,1789880,The Ritual
10860933,0,901,2114560,The Thief
10860933,0,902,2120056,Court of Contempt
10860933,0,903,2120074,The Chasm
10860933,0,904,2120084,Hazak's Hollow
10860933,0,906,2120099,Rawl'kha
10860933,0,907,2120108,The Orchard
10860933,0,908,2120120,Shrouded Plains Wayshrine
10860933,0,909,2120146,The Great Shackle
10860933,0,910,2120164,Spinner's Cottage
10860933,0,911,2120182,Dungeon: Direfrost Keep
10860933,0,912,2120206,Dungeon: Volenfell
10860933,0,913,2120225,The Black Forge
10860933,0,914,2120241,Seaside Sanctuary
10860933,0,915,2120259,Tears of the Dishonored
10860933,0,916,2120283,Court of Contempt Wayshrine
10860933,0,917,2120311,Kuna's Delve
10860933,0,918,2120324,Thibaut's Cairn
10860933,0,919,2120340,Weeping Wind Cave
10860933,0,920,2120358,Claw's Strike
10860933,0,921,2120372,Fardir's Folly
10860933,0,922,2120387,Jode's Light
10860933,0,924,2120400,The Vile Laboratory
10860933,0,925,2120420,Two Moons Path
10860933,0,926,2120435,Greenheart
10860933,0,927,1324225,Willowgrove
10860933,0,928,2120446,The Lightless Oubliette
10860933,0,929,2120470,The Manor of Revelry
10860933,0,930,2120491,The Vile Manse
10860933,0,931,2120506,Dread Vullain
10860933,0,932,2120520,Highlander Camp
10860933,0,933,2120536,Hectahame
10860933,0,934,2120546,Northern Woods Dolmen
10860933,0,935,2120568,Jodewood Dolmen
10860933,0,936,2120584,Dawnmead Dolmen
10860933,0,937,1888097,The Steed
10860933,0,938,2112419,The Apprentice
10860933,0,940,2120600,The Reaver Citadel
10860933,0,941,2120619,The Hollow City
10860933,0,942,2120635,Greenheart Wayshrine
10860933,0,943,2120656,Marbruk Wayshrine
10860933,0,944,2120674,Labyrinth Wayshrine
10860933,0,945,2120694,Falinesti Wayshrine
10860933,0,946,2120714,Seaside Sanctuary Wayshrine
10860933,0,947,2120742,Verrant Morass Wayshrine
10860933,0,948,2120767,Woodhearth Wayshrine
10860933,0,949,2120788,Moonhenge Wayshrine
10860933,0,950,2120808,Serpent's Grotto Wayshrine
10860933,0,951,2111966,The Atronach
10860933,0,952,1792003,The Serpent
10860933,0,953,2111979,The Shadow
10860933,0,954,2120835,Green's Marrow Dolmen
10860933,0,955,2120857,Drowned Coast Dolmen
10860933,0,956,2120878,Wilderking Court Dolmen
10860933,0,958,2120902,The Gray Mire
10860933,0,960,2120916,Stirk
10860933,0,961,2120922,Eyebright Feld Dolmen
10860933,0,962,2120944,Westmark Moor Dolmen
10860933,0,963,2120965,Boralis Dolmen
10860933,0,964,2120980,Dungeon: Selene's Web
10860933,0,965,2121002,Goat's Head Oasis Wayshrine
10860933,0,966,2121030,The Endless Stair
10860933,0,967,2121048,Vinedusk Wayshrine
10860933,0,968,2121067,Fort Grimwatch Wayshrine
10860933,0,969,2121092,Fort Sphinxmoth Wayshrine
10860933,0,970,2121118,Arenthia Wayshrine
10860933,0,971,2121137,Marbruk
10860933,0,972,2121145,Brackenleaf
10860933,0,973,2121157,Temple of the Ancestor Moths
10860933,0,975,2121186,Ossuary of Telacar
10860933,0,976,2121205,Dune Wayshrine
10860933,0,977,2121220,Willowgrove Wayshrine
10860933,0,978,2121242,Moonmont Wayshrine
10860933,0,979,2121261,Rawl'kha Wayshrine
10860933,0,980,2121280,S'ren-ja Wayshrine
10860933,0,981,1346825,The Tower
10860933,0,982,1804054,The Mage
10860933,0,983,2113491,The Lord
10860933,0,984,2121299,Elden Root Wayshrine
10860933,0,985,2121320,Gil-Var-Delle Wayshrine
10860933,0,986,2121344,Elden Root Temple Wayshrine
10860933,0,987,2121372,Haven Wayshrine
10860933,0,988,2121388,Redfur Trading Post Wayshrine
10860933,0,989,2121418,Southpoint Wayshrine
10860933,0,990,2121439,Cormount Wayshrine
10860933,0,991,2121458,Ossuary Wayshrine
10860933,0,993,2121476,Gurzag's Mine
10860933,0,994,2121490,Carac Dena
10860933,0,995,2121501,Naril Nagaia
10860933,0,996,2121514,The Underroot
10860933,0,997,2121528,Harridan's Lair
10860933,0,998,2121544,Barrow Trench
10860933,0,999,2121558,Dungeon: City of Ash I
10860933,0,1000,2121581,Laeloria
10860933,0,1001,2121590,Windcatcher Plantation
10860933,0,1002,2121613,Speckled Shell Plantation
10860933,0,1003,2121639,Laughing Moons Plantation
10860933,0,1004,2121665,North High Rock Gate Wayshrine
10860933,0,1005,2121696,Dungeon: Vaults of Madness
10860933,0,1006,2121723,South High Rock Gate Wayshrine
10860933,0,1007,2121754,Eastern Elsweyr Gate Wayshrine
10860933,0,1008,2121785,Western Elsweyr Gate Wayshrine
10860933,0,1009,2121816,North Morrowind Gate Wayshrine
10860933,0,1010,2121847,South Morrowind Gate Wayshrine
10860933,0,1011,2121878,Elden Root
10860933,0,1012,2121889,Southpoint
10860933,0,1015,2121900,Greenmead Dolmen
10860933,0,1016,2121917,Great Forest Dolmen
10860933,0,1017,2121937,Nibenay Valley Dolmen
10860933,0,1021,2121959,Applewatch Wood Dolmen
10860933,0,1022,2121982,Winter's Reach Dolmen
10860933,0,1023,2122004,Northwestern Shore Dolmen
10860933,0,1025,2122030,Eastern Shore Dolmen
10860933,0,1026,2122051,Niben Basin Dolmen
10860933,0,1028,2122070,Cheydinhal Foothills Dolmen
10860933,0,1030,2122098,Mournoth Dolmen
10860933,0,1031,2122114,Ephesus Dolmen
10860933,0,1032,2122129,Fallen Wastes Dolmen
10860933,0,1033,2122150,Long Coast Dolmen
10860933,0,1034,2122168,Green Hall Dolmen
10860933,0,1035,2122186,Tarlain Heights Dolmen
10860933,0,1036,2122209,Zabamat Dolmen
10860933,0,1037,2122224,Varanis Dolmen
10860933,0,1038,2122239,Eastern Evermore Wayshrine
10860933,0,1041,2122266,Falinesti Winter Site
10860933,0,1042,2112419,The Apprentice
10860933,0,1043,2111966,The Atronach
10860933,0,1044,2112699,The Lady
10860933,0,1045,1789891,The Warrior
10860933,0,1046,1804054,The Mage
10860933,0,1047,2114560,The Thief
10860933,0,1048,2112689,The Lover
10860933,0,1049,1792003,The Serpent
10860933,0,1050,1789880,The Ritual
10860933,0,1051,1346825,The Tower
10860933,0,1052,1888097,The Steed
10860933,0,1053,2111979,The Shadow
10860933,0,1054,2122288,Fort Sphinxmoth
10860933,0,1055,2122304,Karthdar
10860933,0,1056,2122313,Redfur Trading Post
10860933,0,1057,2122333,Cloud Ruler Temple
10860933,0,1058,2122352,Village of the Lost
10860933,0,1059,2122372,Shad Astula Wayshrine
10860933,0,1061,2122394,Zimar's Winery
10860933,0,1062,2122409,Thalara's Winery
10860933,0,1063,2122426,Wilminn's Winery
10860933,0,1064,2122443,Sedor
10860933,0,1065,2122449,Fanacas
10860933,0,1066,2122457,Weynon Priory
10860933,0,1067,2122471,Crooked Finger Redoubt
10860933,0,1068,2122494,Cormount
10860933,0,1069,2122503,Goldfolly
10860933,0,1070,2122513,Ne Salas
10860933,0,1071,2122522,The Scuttle Pit
10860933,0,1072,2122538,Vinedeath Cave
10860933,0,1073,2122553,Burroot Kwama Mine
10860933,0,1074,2122572,Wormroot Depths
10860933,0,1075,2122588,Mobar Mine
10860933,0,1076,2122599,Ice-Heart Home
10860933,0,1079,2122614,The Harborage
10860933,0,1080,2122614,The Harborage
10860933,0,1081,2122614,The Harborage
10860933,0,1082,2122628,Halcyon Lake Wayshrine
10860933,0,1083,2122651,Gray Mire Wayshrine
10860933,0,1085,2122671,Shurgak Clan Estate
10860933,0,1087,2122691,Shrouded Pass Wayshrine
10860933,0,1089,2122715,"Rahni'Za, School of Warriors"
10860933,0,1091,2122744,Molavar
10860933,0,1092,2122752,Dragonstar
10860933,0,1095,2122763,Rkundzelft
10860933,0,1100,2122774,Serpent's Nest
10860933,0,1101,2122789,The Seeker's Archive
10860933,0,1102,2122810,Ruins of Kardala
10860933,0,1103,2122827,Ilthag's Undertower
10860933,0,1104,2122847,Shada's Tear
10860933,0,1111,2122860,Loth'Na Caverns
10860933,0,1112,2122876,Rkhardahrk
10860933,0,1113,2122887,Haddock's Market
10860933,0,1114,2122904,Chiselshriek Mine
10860933,0,1115,2122922,Buried Sands
10860933,0,1116,2122935,Mtharnaz
10860933,0,1117,2122944,The Howling Sepulchers
10860933,0,1118,2122967,Balamath
10860933,0,1119,2122976,Fearfangs Cavern
10860933,0,1120,2122993,Exarch's Stronghold
10860933,0,1121,2123013,Zalgaz's Den
10860933,0,1122,2123026,Tombs of the Na-Totambu
10860933,0,1123,2123050,Hircine's Haunt
10860933,0,1124,2123066,Conflagrant Anomaly
10860933,0,1125,2123086,Fulminant Anomaly
10860933,0,1126,2123104,Adamant Anomaly
10860933,0,1127,2123120,Cyclonic Anomaly
10860933,0,1128,2123137,Anka-Ra's Vigil
10860933,0,1129,2123153,Anka-Ra's Plight
10860933,0,1130,2123170,Anka-Ra's Avowal
10860933,0,1131,2123187,Anka-Ra's Crucible
10860933,0,1133,2123206,Belkarth
10860933,0,1136,2123215,Seeker's Archive Wayshrine
10860933,0,1137,2123242,Sandy Path Wayshrine
10860933,0,1138,2123263,Shada's Tear Wayshrine
10860933,0,1139,2123286,Anka-Ra's Mettle
10860933,0,1140,2123303,Fort Zeren
10860933,0,1141,2123314,Bal Foyen Dockyards
10860933,0,1142,2123334,Frostedge Camp
10860933,0,1143,2123349,Hunter's Camp
10860933,0,1144,2123363,Halmaera's House
10860933,0,1145,2123380,Falinesti Winter Wayshrine
10860933,0,1146,2123407,Boreal Anomaly
10860933,0,1147,2123422,Belkarth Wayshrine
10860933,0,1153,2123441,Soulfire Plateau
10860933,0,1154,2123458,Seaside Scarp Camp
10860933,0,1155,2123477,Wreck of the Raptor
10860933,0,1156,2123497,Heretic's Summons
10860933,0,1157,2123515,Nestmother's Den
10860933,0,1158,2123532,Heritance Proving Ground
10860933,0,1159,2123557,Reconnaissance Camp
10860933,0,1160,2123577,Pelda Tarn
10860933,0,1161,2123588,Gathongor's Mire
10860933,0,1162,2123605,Rootwater Spring
10860933,0,1163,2123622,Thodundor's View
10860933,0,1164,2123639,Maormer Camp
10860933,0,1165,2123652,Hircine's Henge
10860933,0,1166,2123668,Nindaeril's Perch
10860933,0,1167,2123686,Lady Solace's Fen
10860933,0,1168,2123704,Poacher Camp
10860933,0,1169,2123717,Thugrub's Cave
10860933,0,1170,2123732,Valanir's Rest
10860933,0,1171,2123747,Bone Grappler's Nest
10860933,0,1172,2123768,Bitterpoint Strand
10860933,0,1173,2123787,Dugan's Knoll
10860933,0,1174,2123801,River Edge
10860933,0,1175,2123812,Jagged Grotto
10860933,0,1176,2123826,Windshriek Strand
10860933,0,1177,2123844,Deathsong Cleft
10860933,0,1178,2123860,Big Ozur's Valley
10860933,0,1179,2123878,Waterdancer Falls
10860933,0,1180,2123896,Reaper's Henge
10860933,0,1181,2123911,Old S'ren-ja Docks
10860933,0,1182,2123930,Ushmal's Rest
10860933,0,1183,2123944,Strifeswarm Hive
10860933,0,1184,2123961,The Matron's Clutch
10860933,0,1185,2123981,Shivering Shrine
10860933,0,1186,2123998,Cave of Memories
10860933,0,1187,2124015,Shipwreck Strand
10860933,0,1188,2124032,Short-Tusk's Hillock
10860933,0,1189,2124053,Grove of the Abomination
10860933,0,1190,2124078,Dire Bramblepatch
10860933,0,1191,2124096,Mabrigash Burial Circle
10860933,0,1192,2124120,Druitularg's Ritual Altar
10860933,0,1193,2124146,Caravan Crest
10860933,0,1194,2124160,Haynekhtnamet's Lair
10860933,0,1195,2124181,Captain Bones' Ship
10860933,0,1196,2124201,Bitterroot Cave
10860933,0,1197,2124217,Nen Ria
10860933,0,1198,2124225,Xal Thak
10860933,0,1199,2124234,Slaver Camp
10860933,0,1200,2124246,Rageclaw's Den
10860933,0,1201,2124261,Dragon Mound
10860933,0,1202,2124274,Ratmaster's Prowl
10860933,0,1203,2124292,Dragon's Hallow
10860933,0,1204,2124308,Ammabani's Pride
10860933,0,1205,2124325,Swiftblade's Camp
10860933,0,1206,2124343,Hunter Camp
10860933,0,1207,2124355,Troll Cave
10860933,0,1208,2124366,Frozen Ruins
10860933,0,1209,2124379,Angarvunde Mound
10860933,0,1210,2124396,Giant Camp
10860933,0,1211,2124407,Wisplight Glen
10860933,0,1212,2124422,Seaview Point
10860933,0,1213,2124436,Western Overlook
10860933,0,1214,2124453,The Wolf's Camp
10860933,0,1215,2124469,North Shore Point
10860933,0,1216,2124487,Trapjaw's Cove
10860933,0,1218,2124502,Balefire Island
10860933,0,1219,2124518,Spider Nest
10860933,0,1220,2124530,Mudcrab Beach
10860933,0,1222,2124544,Dreugh Waters
10860933,0,1223,2124558,Abandoned Farm
10860933,0,1225,2124573,Scrag's Larder
10860933,0,1226,2124588,Ancient Altar
10860933,0,1227,2124602,Aesar's Web
10860933,0,1228,2124614,Valeguard Tower
10860933,0,1229,2124630,Old Kalgon's Keep
10860933,0,1230,2124648,Magdelena's Haunt
10860933,0,1231,2124666,East-Rock Landing
10860933,0,1232,2124684,Siren's Cove
10860933,0,1233,2124697,Lost Caravan
10860933,0,1234,2124710,Lesser Circle
10860933,0,1235,2124396,Giant Camp
10860933,0,1236,2124724,Forsaken Hearts Cave
10860933,0,1237,2124745,Hag Camp
10860933,0,1238,2124754,King's Rest
10860933,0,1239,2124766,Blighted Isle
10860933,0,1240,2124780,Lakewatch Tower
10860933,0,1241,2124796,Arlimahera's Sanctum
10860933,0,1242,2124817,Summoner's Camp
10860933,0,1243,2124833,Nilata Falls
10860933,0,1244,2124846,Telesubi Ruins
10860933,0,1245,2124861,Aba-Darre
10860933,0,1246,2124871,Duriatundur's Killing Field
10860933,0,1247,2124899,Zemarek's Hollow
10860933,0,1248,2124916,Daedroth Larder
10860933,0,1249,2124932,Risen Court
10860933,0,1250,2124944,Cynhamoth's Grove
10860933,0,1251,2124962,Silatar
10860933,0,1252,2124970,Maormer Invasion Camp
10860933,0,1253,2124992,Hightide Keep
10860933,0,1254,2125006,Buraniim Isle
10860933,0,1255,2125020,Errinorne Isle
10860933,0,1256,2125035,Nine-Prow Landing
10860933,0,1257,2125053,Isle of Contemplation
10860933,0,1258,2125075,Beacon Falls
10860933,0,1259,2125088,Eastshore Islets Camp
10860933,0,1260,2125110,Monkey's Rest
10860933,0,1261,2125124,Smuggler's Cove
10860933,0,1262,2125140,Valewatch Tower
10860933,0,1263,2125156,Merovec's Folly
10860933,0,1264,2125172,Tangle Rock
10860933,0,1265,2125184,Mesanthano's Tower
10860933,0,1266,2125203,Mire Falls
10860933,0,1267,2125214,Miltrin's Fishing Cabin
10860933,0,1268,2125238,Gaudet Farm
10860933,0,1271,2125250,Chill House
10860933,0,1272,2125262,Par Molag
10860933,0,1273,2125272,Dourstone Isle
10860933,0,1274,2125287,Still-Water's Camp
10860933,0,1276,2125306,Strifeswarm Kwama Mine
10860933,0,1277,2125329,Armature's Upheaval
10860933,0,1278,2125349,Stonefang Isle
10860933,0,1279,2125364,Steamfont Cavern
10860933,0,1280,2125381,Dagger's Point Invasion Camp
10860933,0,1281,2125410,Davenas Farm
10860933,0,1282,2125423,Magmaflow Overlook
10860933,0,1283,2125442,Greymist Falls
10860933,0,1284,2125457,Steamlake Encampment
10860933,0,1285,2125478,Hidden Dagger Landing Site
10860933,0,1286,2125505,Plantation Point Overlook
10860933,0,1290,2125531,Companions Point
10860933,0,1291,2125548,Paddlefloe Fishing Camp
10860933,0,1294,2125572,Deathclaw's Lair
10860933,0,1295,2125589,Bolga's Hunting Camp
10860933,0,1296,2125610,Temple of the Crescent Moons
10860933,0,1297,2125639,Temple of Two-Moons Dance
10860933,0,1298,2125665,Temple of the Dark Moon
10860933,0,1299,2125689,Rid-Thar's Solace
10860933,0,1300,2125707,Rash Merchant's Plummet
10860933,0,1301,2125731,Dogeater Goblin Camp
10860933,0,1302,2125752,Pillar of the Singing Sun
10860933,0,1303,2125778,Gilbard's Nook
10860933,0,1304,2125793,Eyearata
10860933,0,1305,2125802,Tarlain Bandit Camp
10860933,0,1306,2125822,Vineshade Lodge
10860933,0,1307,2125838,Boar's Run Overlook
10860933,0,1308,2125858,Battle of Cormount Memorial
10860933,0,1309,2125886,Temple of the Eight
10860933,0,1310,2125906,Sweetbreeze Cottage
10860933,0,1311,2125926,Sacred Leap Grotto
10860933,0,1312,2125945,Fisherman's Isle
10860933,0,1313,2125962,Forked Root Camp
10860933,0,1314,2125979,Faltonia's Mine
10860933,0,1315,2125995,Falinesti Spring Site
10860933,0,1316,2126017,Seaside Overlook
10860933,0,1317,2126034,Eyevea Wayshrine
10860933,0,1318,2126051,Twin Falls Rest
10860933,0,1319,2126067,Echo Pond
10860933,0,1320,2126077,Lanalda Pond
10860933,0,1321,2126090,Hag Fen Wayshrine
10860933,0,1322,2126108,Hollow Den
10860933,0,1323,2126119,Arananga
10860933,0,1324,2126128,Tower Rocks Vale
10860933,0,1325,2126145,Camp Gushnukbur
10860933,0,1326,2126161,Rootwatch Tower
10860933,0,1327,2126177,Fisherman's Rest
10860933,0,1328,2126194,Horseshoe Island
10860933,0,1329,2126211,Supplication House
10860933,0,1330,2126230,Ogrim's Yawn
10860933,0,1332,2126243,Tanglehaven
10860933,0,1333,2126255,Falinesti Summer Site
10860933,0,1334,2126277,Sleepy Senche Overlook
10860933,0,1335,2126300,Stranglewatch
10860933,0,1336,2126314,Ragnthar
10860933,0,1337,2126323,Chancel of Divine Entreaty
10860933,0,1338,2126350,Starwalk Cavern
10860933,0,1339,2126366,Matthild's Last Venture
10860933,0,1340,2126390,Willowgrove Cavern
10860933,0,1341,2126409,Old Town Cavern
10860933,0,1342,2126425,Researcher's Camp
10860933,0,1343,2126443,Crescent River Camp
10860933,0,1344,2126463,Broken Arch
10860933,0,1345,2126475,Greenspeaker's Grove
10860933,0,1346,2126496,Dawnmead Brigand Camp
10860933,0,1347,2126518,Little Ozur's Camp
10860933,0,1348,2126537,Fishing Dock
10860933,0,1349,2126550,Dawnmead Ruin Camp
10860933,0,1350,2126569,Supernal Dreamers Camp
10860933,0,1351,2126592,Nightmare Crag
10860933,0,1352,2126607,Cave of Dreams
10860933,0,1353,2126622,Shrine to Azura
10860933,0,1354,2126638,Cumberland Falls
10860933,0,1355,2126655,Stonechewer Goblin Camp
10860933,0,1356,2126679,Hammerdeath Workshop
10860933,0,1357,2126700,Fisherman's Island
10860933,0,1358,2126719,Travelers' Rest
10860933,0,1359,2126735,Windridge Warehouse
10860933,0,1360,2126755,Shadowfate Cavern
10860933,0,1361,2126773,Old Fell's Fort
10860933,0,1362,2126789,Lagra's Pearl
10860933,0,1363,2126803,Northsalt Village
10860933,0,1364,2126821,Veawend Ede
10860933,0,1365,2126833,Westwind Lighthouse
10860933,0,1366,2126853,Dorell Farmhouse
10860933,0,1367,2126870,Southgard Tower
10860933,0,1368,2126886,Old Shornhelm Ruins
10860933,0,1369,2126906,Trader's Rest
10860933,0,1370,2126920,Saltwalker Militia Camp
10860933,0,1371,2126944,Aswala's Remembrance
10860933,0,1372,2126314,Ragnthar
10860933,0,1373,2126965,Rkulftzel
10860933,0,1374,2126975,Easterly Aerie
10860933,0,1375,2126990,Alezer Kotu
10860933,0,1376,2127002,Hatiha's Camp
10860933,0,1377,2127016,Damar Farmstead
10860933,0,1378,2127032,Na-Totambu's Landing
10860933,0,1379,2127053,Artisan's Oasis
10860933,0,1380,2127069,Duneripper Downs
10860933,0,1381,2127086,Wayfarer's Wharf
10860933,0,1382,2127103,Silaseli Ruins
10860933,0,1383,2127118,Yanurah's Respite
10860933,0,1384,2127136,Ash'abahs' Oasis
10860933,0,1385,2127153,Gjarma's Rock
10860933,0,1386,2127167,Strastnoc's Landing
10860933,0,1387,2127187,Viridian Hideaway
10860933,0,1388,2127205,Basking Grounds
10860933,0,1389,2127221,Wethers' Cleft
10860933,0,1390,2127236,Sacred Springs
10860933,0,1391,2127251,Howlers' Nook
10860933,0,1392,2127265,The Brahma's Grove
10860933,0,1393,2127284,House Dres Farmstead
10860933,0,1394,2127305,Avayan's Farm
10860933,0,1395,2127319,Lake Hlaalu Retreat
10860933,0,1396,2127339,Berezan's Mine
10860933,0,1397,2127354,Old Ida's Cottage
10860933,0,1398,2127372,Shrine to Saint Rilms
10860933,0,1399,2127394,Coiled Path Landing
10860933,0,1400,2127414,Smuggler's Slip
10860933,0,1401,2127430,Redoran Pier
10860933,0,1402,2127443,Hlanii's Hovel
10860933,0,1403,2127458,Xal Haj-Ei Shrine
10860933,0,1404,2127476,Camp Silken Snare
10860933,0,1405,2127494,Labyrinth
10860933,0,1406,2127504,The Vile Pavilion
10860933,0,1407,2127522,Camp Merciful Reduction
10860933,0,1408,2127546,Tsonashap Mine
10860933,0,1409,2127561,The Graceful Dominator
10860933,0,1410,2127584,Camp Crystal Abattoir
10860933,0,1411,2127606,Hatchling's Crown
10860933,0,1412,2127624,Telvanni Acquisition Camp
10860933,0,1413,2127650,Weeping Wamasu Falls
10860933,0,1415,2127671,Darkwater Crossing
10860933,0,1416,2127690,Giant's Heart
10860933,0,1417,2126314,Ragnthar
10860933,0,1418,2127704,Cragwallow Cave
10860933,0,1419,2127720,Hammerhome
10860933,0,1420,2127731,Bitterblade's Camp
10860933,0,1421,2127750,Tinkerer Tobin's Workshop
10860933,0,1422,2127776,Crimson Kada's Crafting Cavern
10860933,0,1423,2127807,Hermit's Hideout
10860933,0,1424,2127824,Thane Jeggi's Drinking Hole
10860933,0,1425,2127852,Linele Skullcarver's Camp
10860933,0,1426,2127878,Three Tribes Camp
10860933,0,1427,2127896,Autumnshade Clearing
10860933,0,1428,2127917,Smokefrost Vigil
10860933,0,1429,2127934,Mammoth Ridge
10860933,0,1430,2127948,Honeystrand Hill
10860933,0,1431,2127965,Grethel's Vigil
10860933,0,1432,2127981,Eldbjorg's Hideaway
10860933,0,1433,2128001,Jenedusil's Claw
10860933,0,1434,2128018,Trollslayer's Gully
10860933,0,1435,2128038,Deathspinner's Lair
10860933,0,1436,2128058,Cadwell's Hovel
10860933,0,1437,2128074,Shrine of Kyne
10860933,0,1438,2128089,Endless Overlook
10860933,0,1439,2128106,Forsaken Village
10860933,0,1440,2128123,Survivor's Camp
10860933,0,1442,2128139,Mages Guildhall
10860933,0,1443,2128155,Fighters Guildhall
10860933,0,1444,2128174,Font of Schemes
10860933,0,1445,2128190,Frostmoon Farmstead
10860933,0,1446,2128210,Four Quarry Islet
10860933,0,1447,2128228,Abandoned Orchard
10860933,0,1448,2128246,Nagastani
10860933,0,1449,2128256,Barren Cave
10860933,0,1450,2128268,Moffka's Lament
10860933,0,1453,2128284,White Fall Mountain
10860933,0,1461,2128304,Elinhir
10860933,0,1463,2128312,Spellscar
10860933,0,1464,2128322,Earth Forge Wayshrine
10860933,0,1465,2128344,Abah's Landing Wayshrine
10860933,0,1466,2128369,Trial: Hel Ra Citadel
10860933,0,1467,2128391,Trial: Aetherian Archive
10860933,0,1490,2128416,Elinhir Wayshrine
10860933,0,1491,2128434,Spellscar Wayshrine
10860933,0,1492,2128454,Mountain Overlook Wayshrine
10860933,0,1493,2128482,Inazzur's Hold Wayshrine
10860933,0,1494,2128507,Proving Grounds Dolmen
10860933,0,1495,2128530,Bangkorai Gate
10860933,0,1496,2128545,Hei-Halai
10860933,0,1501,2128555,Taborra's Camp
10860933,0,1502,2128570,Inazzur's Hold
10860933,0,1503,2128585,Thunder Falls Camp
10860933,0,1504,2128604,Scorpion Ravine
10860933,0,1505,2128620,Lake of Teeth
10860933,0,1506,2128634,Ogondar's Winery
10860933,0,1524,2128651,Dragonstar Arena
10860933,0,1525,2128668,Defunct Nirncrux Mine
10860933,0,1526,2128690,Overrun Nirncrux Mine
10860933,0,1527,2128712,Neglected Nirncrux Mine
10860933,0,1528,2128736,Secluded Nirncrux Mine
10860933,0,1529,2128759,Pillaged Nirncrux Mine
10860933,0,1530,2128782,Skyreach Pinnacle
10860933,0,1531,2128800,Skyreach Catacombs
10860933,0,1532,2128819,Skyreach Hold
10860933,0,1533,2128833,Lanista's Waystation
10860933,0,1534,2128854,Paragon's Remembrance
10860933,0,1535,2128876,Old Orsinium
10860933,0,1536,2128889,Watcher's Hold
10860933,0,1537,2128904,Honor's Rest
10860933,0,1539,2128917,Poacher's Encampment
10860933,0,1540,2128938,Sorrow
10860933,0,1541,2128945,Thukhozod's Sanctum
10860933,0,1542,2128965,Fharun Stronghold
10860933,0,1544,2128983,Frostbreak Fortress
10860933,0,1545,2129003,Unfinished Dolmen
10860933,0,1546,2129021,Graystone Quarry
10860933,0,1547,2129038,King-Chief's Throne
10860933,0,1548,2129058,The Accursed Nursery
10860933,0,1549,2129079,The Mad Ogre's Altar
10860933,0,1550,2129100,Nyzchaleft Falls
10860933,0,1552,2129117,Argent Mine
10860933,0,1554,2129129,Nikolvara's Kennel
10860933,0,1556,2129148,Zthenganaz
10860933,0,1557,2129159,Coldperch Cavern
10860933,0,1558,2129176,Bonerock Cavern
10860933,0,1559,2129192,Morkul Stronghold
10860933,0,1560,2129210,Shatul Range
10860933,0,1561,2129223,Exile's Barrow
10860933,0,1562,2129238,Rkindaleft
10860933,0,1563,2129249,Frozen Fleet
10860933,0,1566,2129262,Orsinium
10860933,0,1568,2129271,Trial: Sanctum Ophidia
10860933,0,1569,2129294,Siege Road Wayshrine
10860933,0,1570,2129315,Frostbreak Ridge Wayshrine
10860933,0,1571,2129342,Trader's Road Wayshrine
10860933,0,1572,2129366,Orsinium Wayshrine
10860933,0,1573,2129385,Shatul Wayshrine
10860933,0,1574,2129402,Great Bay Wayshrine
10860933,0,1575,2129422,Two Rivers Wayshrine
10860933,0,1576,2129443,Icy Shore Wayshrine
10860933,0,1577,2129463,Morkul Plain Wayshrine
10860933,0,1578,2129486,Aqueduct Rock
10860933,0,1579,2129500,Grudge-Rock Falls
10860933,0,1580,2129518,Shipwreck Cove
10860933,0,1581,2129533,Forlorn Watchtower
10860933,0,1582,2129552,Jehanna Docks
