ID,Unknown,Index,Offset,Text
10860933,0,1953,13747301,桂姆哈斯的哀伤<Grymharth's Woe>
10860933,0,427,13762691,希尔敦的秘密避难所<Hildune's Secret Refuge>
10860933,0,1959,13777224,“静谧的荣光”居所<House of the Silent Magnifico>
10860933,0,1929,13781433,“平凡之泥”小屋<Humblemud>
17915077,0,79,13801609,吸入<Inhale>
10860933,0,1055,13835985,卡斯达尔<Karthdar>
10860933,0,1000,13849574,利洛瑞亚<Laeloria>
10860933,0,2233,13868717,午夜古坟<Midnight Barrow>
10860933,0,2209,13871021,莫尔·卡兹古尔<Mor Khazgur>
10860933,0,2205,13871326,莫萨尔<Morthal>
10860933,0,1116,13872757,穆萨纳兹<Mtharnaz>
10860933,0,1759,13873511,纳曲莱夫特<Nchuleft>
10860933,0,2251,13874150,恩丘申岩溶<Nchuthnkarst>
10860933,0,390,13880238,老塔<Old Tower>
10860933,0,1534,13882665,英杰纪念堡<Paragon's Remembrance>
10860933,0,2239,13890982,君王的隐居处<Potentate's Retreat>
10860933,0,2280,13893317,傲矛别墅<Proudspire Manor>
10860933,0,740,13898915,昆德伦<Quendeluun>
10860933,0,1939,13899544,因都瑞尔旧宅<Quondam Indorilia>
10860933,0,812,13927091,陆兰伊尔之殇<Rulanyil's Fall>
10860933,0,330,13939100,瑟尔夫拉<Selfora>
10860933,0,1923,13949090,“宁静瀑布”大宅<Serenity Falls Estate>
10860933,0,1100,13949999,巨蛇之巢<Serpent's Nest>
10860933,0,1360,13951007,命运之影洞穴<Shadowfate Cavern>
10860933,0,2351,13952060,沙利多的遮蔽领域<Shalidor's Shrouded Realm>
10860933,0,1706,13952528,鲨齿石窟<Shark's Teeth Grotto>
17915077,0,102,13962619,榨取攻击<Siphoning Strikes>
10860933,0,627,14021219,托尔赫挞<Trolhetta>
17915077,0,117,14022335,双斩<Twin Slashes>
10860933,0,2304,14023376,石下堡垒<Understone Keep>
10860933,0,2355,14023997,暗潮洞穴<Undertow Cavern>
17915077,0,433,14024267,回溯<Undo>
10860933,0,2310,14032729,伏特休姆<Valthume>
10860933,0,1891,14037877,魏罗斯祖坟<Veloth Ancestral Tomb>
10860933,0,1941,14038228,“魏罗斯之梦”宅邸<Velothi Reverie>
10860933,0,2364,14044933,维扬德<Veyond>
10860933,0,924,14045851,邪恶实验室<The Vile Laboratory>
17915077,0,152,14059280,狼人变身<Werewolf Transformation>
10860933,0,2196,14088021,巫魂之家<Wraithhome>
10860933,0,2430,14088768,悲惨尖塔<Wretched Spire>
10860933,0,1756,14095248,占斯丕鲁<Zainsipilu>
10860933,0,2197,14095473,扎扎拉迪的采石场与采矿场<Zazaradi's Quarry and Mine>
10860933,0,457,14110822,阿尔顿兹<Aldunz>
10860933,0,287,14114878,亚尔藤·科里蒙特<Alten Corimont>
10860933,0,2549,14123158,先祖锚地<Ancient Anchor Berth>
10860933,0,1742,14125344,安维尔灯塔<Anvil Lighthouse>
10860933,0,1921,14211808,“尖利鱼钩”独立小寓<Barbed Hook Private Room>
10860933,0,998,14217344,弃矿沟渠<Barrow Trench>
10860933,0,2282,14217924,血腥堡垒<Bastion Sanguinaris>
10860933,0,420,14279028,熊爪矿洞<Bearclaw Mine>
17915077,0,449,14291772,痛苦收割<Bitter Harvest>
17915077,0,448,14329768,骸骨之铠<Bone Armor>
10860933,0,590,14335304,散骨山峰<Bonestrewn Crest>
10860933,0,2087,14408899,明喉村<Bright-Throat Village>
10860933,0,529,14409779,断牙<Broken Tusk>
10860933,0,284,14409939,阋墙兄弟<Brothers of Strife>
10860933,0,515,14410223,布鲁玛<Bruma>
10860933,0,1935,14431493,玛皋克斯船长的居所<Captain Margaux's Place>
10860933,0,1997,14436574,塞伊山泉堡垒<Cey-Tarn Keep>
10860933,0,625,14449190,科洛尔<Chorrol>
10860933,0,1925,14451622,峭壁之影<Cliffshade>
10860933,0,458,14454466,冷岩挖掘点<Coldrock Diggings>
10860933,0,2109,14454994,巨型先祖神洲洞窟<Colossal Aldmeri Grotto>
17915077,0,98,14460716,黑暗消散<Consuming Darkness>
10860933,0,596,14479696,峭壁之嬉<Cragwallow>
10860933,0,34,14481360,岭荫镇<Crestshade>
10860933,0,1752,14559507,黑暗圣所<Dark Brotherhood Sanctuary>
10860933,0,754,14569780,破晓镇<Dawnbreak>
10860933,0,2088,14591708,死水村<Dead-Water Village>
10860933,0,669,14608143,戴尔的宣称<Del's Claim>
10860933,0,456,14612063,帝怀德之怨矿洞<Divad's Chagrin Mine>
10860933,0,2446,14617511,毁灭焦土高原<Doomchar Plateau>
10860933,0,1092,14620187,龙星镇<Dragonstar>
10860933,0,1987,14633971,德罗斯祖坟<Dreloth Ancestral Tomb>
10860933,0,885,14634539,铎拉丹通道<Driladan Pass>
10860933,0,632,14652246,燧石矿场<Emberflint Mine>
10860933,0,2012,14680027,伊东尼尔洞窟<Eton Nir Grotto>
10860933,0,1977,14683663,永伤源泉<Everwound Wellspring>
10860933,0,419,14698822,法兰吉尔洞穴<Farangel's Delve>
10860933,0,1443,14701315,战士公会大厅<Fighters Guildhall>
10860933,0,1943,14715634,“烈燃的尼克斯”豪华阁楼<Flaming Nix Deluxe Garret>
10860933,0,602,14726950,遗忘墓穴<Forgotten Crypts>
10860933,0,789,14727398,凄望堡<Fort Grimwatch>
17915077,0,134,14802297,恢复之触<Grand Healing>
10860933,0,2031,14870937,狮鹫高所<Gryphon Aerie>
10860933,0,993,14886192,格扎格矿洞<Gurzag's Mine>
10860933,0,1957,14895432,死锤竞技场<Hammerdeath Bungalow>
10860933,0,300,14958584,希斯米尔<Hissmir>
10860933,0,345,15053289,伊利珊高塔<Ilessan Tower>
10860933,0,167,15203953,科博尔洞穴<Kerbol's Hollow>
10860933,0,417,15230077,柯因德琳矿洞<Koeglin Mine>
10860933,0,1942,15230341,凯根之家<Kragenhome>
10860933,0,196,15232205,库拉提矿场<Kulati Mines>
10860933,0,660,15232497,拉蕊尔女士的避难所<Lady Llarel's Shelter>
10860933,0,2003,15320394,利兰迪尔<Lillandril>
17915077,0,369,15385222,魔法爆炸<Magicka Detonation>
10860933,0,1922,15406542,“玛拉之吻”小旅馆<Mara's Kiss Public House>
10860933,0,675,15460000,梅努涅斯巢穴<Mehrunes' Spite>
10860933,0,1951,15486120,欢月之家<Moonmirth House>
10860933,0,332,15492816,泥树村<Mud Tree Village>
10860933,0,995,15495603,纳瑞尔·纳该亚<Naril Nagaia>
10860933,0,1070,15500443,讷-萨拉斯<Ne Salas>
10860933,0,617,15506095,北风矿洞<Northwind Mine>
10860933,0,421,15506327,诺瓦废墟<Norvulk Ruins>
10860933,0,1979,15517350,最初观测站<The Orbservatory Prior>
10860933,0,418,15538038,流放者墓窟<Pariah Catacombs>
10860933,0,2050,15538310,流放者尖顶<Pariah's Pinnacle>
10860933,0,679,15669666,费尔<Phaer>
10860933,0,416,15704230,波顿哨塔<Portdun Watch>
10860933,0,299,15745994,拉赞卡之轮<Razak's Wheel>
17915077,0,458,15817223,恢复系链<Restoring Tether>
10860933,0,2101,15839034,根吟村<Root-Whisper Village>
17915077,0,33,15840370,专注符文<Rune Focus>
10860933,0,797,15850370,圣徒港<Saintsport>
17915077,0,121,15878946,散射<Scatter Shot>
10860933,0,682,15913542,沙尔废墟<Shael Ruins>
10860933,0,528,15967134,黑渊之祠<Shrine of the Black Maw>
10860933,0,1936,15974052,“沙之姊妹”公寓屋<Sisters of the Sands Apartment>
10860933,0,1530,15985076,天临顶峰<Skyreach Pinnacle>
10860933,0,795,15994108,断腿洞穴<Snapleg Cave>
17915077,0,122,15994324,狙击<Snipe>
10860933,0,2279,15994436,融雪套房<Snowmelt Suite>
10860933,0,1932,15995068,舒适小窝<Snugpod>
10860933,0,1463,16014484,咒法之痕<Spellscar>
10860933,0,2150,16049006,星港修行场<Star Haven Adeptorium>
10860933,0,301,16065222,冉升小村<Stillrise Village>
10860933,0,2454,16069486,石学树林<Stonelore Grove>
17915077,0,89,16098798,争斗<Strife>
10860933,0,2017,16113002,阳曦城<Sunhold>
10860933,0,262,16113154,沉没之路<Sunken Road>
17915077,0,59,16113794,激增<Surge>
10860933,0,2449,16123714,甘流瀑布<Sweetwater Cascades>
10860933,0,871,16191639,叹息之泉神庙<Temple of the Mourning Springs>
10860933,0,509,16219543,毒蕈空谷<Toadstool Hollow>
10860933,0,2458,16225321,德莱欧驰岩岭<Tor Draioch>
10860933,0,996,16266927,底根<The Underroot>
10860933,0,864,16309044,锻火哈曼的密室<Vault of Haman Forgefire>
10860933,0,2015,16354192,失落海礁<Wasten Coraldale>
10860933,0,2468,16367272,鲸之落<Whalefall>
10860933,0,927,16391683,柳园<Willowgrove>
10860933,0,1074,16418127,虫根深处<Wormroot Depths>
10860933,0,2013,16476613,神使花园<Archon's Grove>
10860933,0,624,16494668,混蛋之墓<The Bastard's Tomb>
10860933,0,503,16504765,暗岩村<Bleakrock Village>
10860933,0,2421,16506067,血坑<The Blood Pit>
10860933,0,2119,16507330,骨坑<The Bone Pit>
10860933,0,787,16515493,碎舵洞穴<Broken Helm Hollow>
10860933,0,1115,16516235,埋葬沙地<Buried Sands>
10860933,0,1073,16517033,布根柯瓦玛矿洞<Burroot Kwama Mine>
10860933,0,636,16524096,顶石洞穴<Capstone Cave>
10860933,0,994,16525181,卡瑞克·堤那<Carac Dena>
10860933,0,882,16526434,猫眼码头<Cat's Eye Quay>
10860933,0,2054,16527260,赛波拉塔<Ceporah Tower>
10860933,0,903,16529983,深渊<The Chasm>
10860933,0,1114,16530942,凿声矿场<Chiselshriek Mine>
17915077,0,45,16531859,净化仪式<Cleansing Ritual>
10860933,0,422,16551514,岭荫镇矿场<Crestshade Mine>
10860933,0,761,16551745,猩红之穴<Crimson Cove>
17915077,0,413,16553633,冰晶盾牌<Crystallized Shield>
10860933,0,2129,16558916,黑池矿井<Darkpool Mine>
10860933,0,562,16561086,幽邃之森<Deepwoods>
10860933,0,599,16566924,德拉'布尔<Dra'bul>
10860933,0,132,16569022,蟹灵之地<Dreughside>
10860933,0,1962,16572169,“地之痕”洞窟<Earthtear Cavern>
10860933,0,353,16572718,漆黑地窖<Ebon Crypt>
10860933,0,2172,16574650,艾琳赫尔私人竞技场<Elinhir Private Arena>
17915077,0,161,16580152,专业猎人<Expert Hunter>
10860933,0,793,16581879,法尔达之齿<Faldar's Tooth>
10860933,0,616,16583412,休石大厅<Fallowstone Hall>
10860933,0,1542,16590198,法纶要塞<Fharun Stronghold>
10860933,0,423,16596137,飞叶墓窟<Flyleaf Catacombs>
10860933,0,561,16598644,莫维纽斯卡堡垒<Fort Morvunskar>
10860933,0,2173,16600009,霜冻密室裂缝<Frostvault Chasm>
10860933,0,2211,16600443,冰冻海岸<Frozen Coast>
10860933,0,533,16605308,甘德兰废墟<Gandranen Ruins>
10860933,0,2107,16608560,黄金狮鹫阁楼<Golden Gryphon Garret>
10860933,0,1113,16618028,哈多克的市场<Haddock's Market>
10860933,0,2176,16620750,月光勇士大厅<Hall of the Lunar Champion>
10860933,0,997,16623826,老妇巢穴<Harridan's Lair>
10860933,0,404,16636711,白霜山丘<Hoarfrost Downs>
10860933,0,717,16636921,食脑虫矿坑<Hoarvor Pit>
10860933,0,620,16642353,冰锤密室<Icehammer's Vault>
10860933,0,587,16650322,伊拉雅思废墟<Ilayas Ruins>
10860933,0,554,16664032,内海电枢<Inner Sea Armature>
10860933,0,922,16671718,乔德之光<Jode's Light>
10860933,0,474,16674155,克拉斯盖尔<Klathzgar>
10860933,0,664,16674344,刀耳洞窟<Knife Ear Grotto>
10860933,0,917,16674827,库娜洞穴<Kuna's Delve>
17915077,0,454,16689713,身在冥氛<Life amid Death>
17915077,0,53,16690483,闪电飞溅<Lightning Splash>
10860933,0,2311,16704518,失落溪谷碉堡<Lost Valley Redoubt>
10860933,0,1111,16704798,罗斯’纳洞窟<Loth'Na Caverns>
10860933,0,661,16705050,贝撒努尔下层<Lower Bthanual>
17915077,0,1,16709495,巫师之怒<Mages' Fury>
10860933,0,1757,16713443,玛图斯族类的蛋矿坑<Matus-Akin Egg Mine>
10860933,0,555,16719519,梅法拉之网<Mephala's Nest>
10860933,0,347,16720089,胡拉斯矿山<Mines of Khuras>
10860933,0,1075,16720632,莫巴矿洞<Mobar Mine>
10860933,0,1911,16720807,莫拉格·玛尔<Molag Mar>
17915077,0,111,16721010,战意高昂<Momentum>
10860933,0,810,16721724,双月<Moonmont>
10860933,0,2203,16721843,月亮糖牧场<Moon-Sugar Meadow>
10860933,0,825,16723187,莫莱斯利<Moriseli>
10860933,0,580,16724871,马祖尔夫特<Mzulft>
10860933,0,1554,16736285,尼科瓦拉的狗窝<Nikolvara's Kennel>
10860933,0,1617,16736327,尼科瓦拉的狗窝<Nikolvara's Kennel>
10860933,0,156,16747904,北地幽谷<Northglen>
10860933,0,670,16756832,翁迪尔<Ondil>
10860933,0,531,16756951,翁科布拉柯瓦玛矿洞<Onkobra Kwama Mine>
10860933,0,130,16770764,流放者大修道院<Pariah Abbey>
10860933,0,2411,16782332,朝圣者之息<Pilgrim's Rest>
10860933,0,2126,16792169,掠食者台地<Predator Mesa>
10860933,0,2061,16793422,王子的曙光之殿<Princely Dawnlight Palace>
10860933,0,737,16797209,湍急之流洞穴<Quickwater Cave>
10860933,0,2131,16821094,雷蒙大墓地<Rimmen Necropolis>
10860933,0,681,16833086,希林瓦纳之根<Roots of Silvenar>
10860933,0,1788,16835791,圣德铃顶阁<Saint Delyn Penthouse>
10860933,0,2378,16836246,萨尔维托庄园<Salvitto Estate>
10860933,0,895,16850253,毒蛇洞窟<Serpent's Grotto>
10860933,0,884,16852614,影池<Shadows Crawl>
10860933,0,684,16854459,枝凌果园<Shattered Grove>
10860933,0,872,16854669,破碎浅滩<Shattered Shoals>
10860933,0,1560,16855012,沙图尔之境<Shatul Range>
17915077,0,457,16859107,颤栗虹吸<Shocking Siphon>
10860933,0,796,16863496,遮炉古坟<Shroud Hearth Barrow>
10860933,0,1251,16864052,希拉塔尔<Silatar>
10860933,0,633,16869820,斯库达芬<Skuldafn>
10860933,0,2153,16870163,沉睡森祛矿井<Sleepy Senche Mine>
10860933,0,2453,16878957,坚毅庄园<Steadfast Manor>
10860933,0,2174,16890278,糖碗套房<Sugar Bowl Suite>
17915077,0,55,16894155,召唤不稳定仆从<Summon Unstable Familiar>
10860933,0,1587,16895394,沉沦之窟<Sunken Lair>
10860933,0,1762,16916953,泰尔·阿汝因<Tel Aruhn>
10860933,0,918,16923445,希伯特的石冢<Thibaut's Cairn>
10860933,0,893,16943493,希兹瑞尼竞技场<Thizzrini Arena>
10860933,0,792,16945546,狼齿山沟<Toothmaul Gully>
10860933,0,470,16946228,托罗格矿洞<Torog's Spite>
10860933,0,868,16947138,谎言之塔<Tower of Lies>
10860933,0,662,16948787,三圆矿山<Triple Circle Mine>
10860933,0,925,16950960,双月小径<Two Moons Path>
10860933,0,513,16955740,瓦塔肯<Vahtacen>
10860933,0,581,16955880,溪谷要塞<Valeguard>
10860933,0,1801,16958288,瓦锡尔-迪达奈特矿洞<Vassir-Didanat Mine>
10860933,0,1072,16963838,死亡之鞭洞穴<Vinedeath Cave>
10860933,0,2386,16971461,瓦纳尔克<Vunalk>
10860933,0,866,16971608,哀号深渊<The Wailing Maw>
10860933,0,919,16974320,风泣洞穴<Weeping Wind Cave>
10860933,0,131,17011434,风之堡<Wind Keep>
10860933,0,1556,17031553,泽恩伽纳兹<Zthenganaz>
10860933,0,1874,17047475,喀拉克遗址<Ald Carac>
10860933,0,2108,17054105,艾琳诺山顶别墅<Alinor Crest Townhouse>
10860933,0,84,17073815,亚弗伦的要塞<Aphren's Hold>
10860933,0,1658,17076558,花园区军械库<Arboretum Armory>
10860933,0,305,17084543,灰烬之山<Ash Mountain>
10860933,0,794,17089961,阿凡钦泽尔<Avanchnzel>
10860933,0,723,17102435,贝拉瑞塔<Belarata>
17915077,0,132,17106856,守护祷言<Blessing of Protection>
10860933,0,598,17109088,血之梅恩洞穴<Bloodmayne Cave>
17915077,0,445,17111512,骸骨图腾<Bone Totem>
10860933,0,2422,17121503,燃涡碉堡<Burning Gyre Keep>
10860933,0,863,17147211,珍藏洞穴<The Cave of Trophies>
10860933,0,920,17159106,爪击<Claw's Strike>
10860933,0,1557,17164512,寒栖洞穴<Coldperch Cavern>
10860933,0,735,17176644,裂木洞穴<Cracked Wood Cave>
10860933,0,491,17184138,王冠据点<Crown Point>
10860933,0,473,17185572,流放者墓穴<Crypt of the Exiles>
10860933,0,354,17185794,地窖望堡垒<Cryptwatch Fort>
17915077,0,329,17186418,水晶碎片<Crystal Shard>
10860933,0,1695,17188340,魔族余烬藏品宝库<Daedric Embers Trophy Vault>
17915077,0,58,17191614,黑暗交换<Dark Exchange>
17915077,0,446,17197032,死亡镰刀<Death Scythe>
10860933,0,283,17198459,深峭兽穴<Deepcrag Den>
10860933,0,278,17223673,德里山堡垒<Dresan Keep>
10860933,0,252,17227523,鹰溪镇<Eagle's Brook>
10860933,0,1944,17229067,“乌晶瓶”旅店房间<The Ebony Flask Inn Room>
10860933,0,645,17229391,回声洞窟<Echo Cave>
10860933,0,329,17229931,埃多伦洞穴<Eidolon's Hollow>
10860933,0,426,17239961,埃罗基遗迹<Erokii Ruins>
10860933,0,2042,17244927,四周平静的巫女小屋<Exorcised Coven Cottage>
10860933,0,1314,17248910,法尔陀尼亚矿洞<Faltonia's Mine>
10860933,0,921,17249966,法迪尔废墟<Fardir's Folly>
10860933,0,2376,17250158,农夫角<Farmer's Nook>
17915077,0,441,17262323,火焰骷髅<Flame Skull>
10860933,0,654,17266391,佛瑞之主<Forelhost>
17915077,0,459,17273265,冰冻巨像<Frozen Colossus>
10860933,0,1268,17280543,高德特农场<Gaudet Farm>
17915077,0,96,17307520,冷酷专注<Grim Focus>
10860933,0,505,17314864,干草音符洞穴<Haynote Cave>
17915077,0,399,17315295,治愈之种<Healing Seed>
10860933,0,692,17321245,潮汐洞穴<Hightide Hollow>
17915077,0,353,17321691,海尔辛的馈赠<Hircine's Bounty>
10860933,0,1123,17321839,海尔辛的彷徨之地<Hircine's Haunt>
10860933,0,1322,17323993,空巢<Hollow Den>
10860933,0,1537,17324647,荣耀之息<Honor's Rest>
10860933,0,502,17339138,霍金庄园<Hozzin's Folly>
10860933,0,1732,17339588,赫罗塔洞穴<Hrota Cave>
17915077,0,164,17368486,脉冲<Impulse>
10860933,0,798,17394209,伊瓦斯泰德<Ivarstead>
10860933,0,592,17398022,乔德的口袋<Jode's Pocket>
10860933,0,736,17405364,众王之巅洞穴<Kingscrest Cavern>
10860933,0,1405,17406342,迷宫<Labyrinth>
10860933,0,200,17414480,蕾姬之刃<Leki's Blade>
10860933,0,508,17422224,唇口山泉<Lipsand Tarn>
10860933,0,480,17424119,纳-托坦布的失落之城<Lost City of the Na-Totambu>
10860933,0,597,17424467,失落小刀洞穴<Lost Knife Cave>
10860933,0,536,17424911,约河镇<Lower Yorgrim>
10860933,0,2143,17438998,玛丽维尔农场<Merryvale Farms>
10860933,0,1091,17443895,莫拉瓦<Molavar>
10860933,0,2152,17447771,安奎亚的月门<Moon Gate of Anequina>
10860933,0,512,17461865,蝾螈洞穴<Newt Cave>
10860933,0,165,17462363,内拉达废墟<Nilata Ruins>
10860933,0,534,17462939,尼辛洞穴<Nisin Cave>
4330293,29,1,17467322,北艾斯维尔<Northern Elsweyr>
10860933,0,321,17469424,黑曜石峡谷<Obsidian Gorge>
10860933,0,1330,17470504,奥格力姆兽裂口<Ogrim's Yawn>
10860933,0,425,17475430,兽人之指废墟<Orc's Finger Ruins>
10860933,0,495,17477260,奥凯的洞穴<Orkey's Hollow>
17915077,0,99,17484698,暗黑之路<Path of Darkness>
10860933,0,507,17504328,壶穴洞窟<Pothole Caverns>
10860933,0,1996,17524687,瑞兰瑟尔<Rellenthil>
17915077,0,371,17538173,照明弹<Revealing Flare>
10860933,0,1112,17540579,拉达尔克<Rkhardahrk>
10860933,0,775,17544597,裂断之根废墟<Root Sunder Ruins>
10860933,0,475,17545167,乱石孤峰<Rubble Butte>
10860933,0,257,17549697,萨拉斯·恩<Salas En>
10860933,0,460,17550363,扬沙矿洞<Sandblown Mine>
10860933,0,666,17550735,血腥领域<Sanguine's Demesne>
10860933,0,455,17550933,桑塔基<Santaki>
10860933,0,184,17587197,哨卫城码头<Sentinel Docks>
10860933,0,693,17591198,谢尔格拉之舌<Sheogorath's Tongue>
10860933,0,437,17594619,舒尔之石<Shor's Stone>
10860933,0,346,17596703,希尔尤姆<Silumm>
10860933,0,1261,17603602,走私者港湾<Smuggler's Cove>
10860933,0,556,17605009,松壤洞穴<Softloam Cavern>
4330293,30,1,17614155,南艾斯维尔<Southern Elsweyr>
17915077,0,456,17618026,精魄治愈者<Spirit Mender>
10860933,0,319,17627409,硫磺池<Sulfur Pools>
10860933,0,340,17631753,阳鳞海滨<Sunscale Strand>
10860933,0,1541,17682861,萨克霍佐德的圣域<Thukhozod's Sanctum>
10860933,0,258,17684691,失落之王的坟墓<Tomb of Lost Kings>
10860933,0,471,17690396,巨魔的牙签<Troll's Toothpick>
10860933,0,234,17703084,瓦楠农场<Vanne Farm>
17915077,0,368,17708000,活性<Vigor>
10860933,0,472,17708744,铭绿哨塔<Viridian Watch>
10860933,0,674,17711866,宛莎纶<Wansalen>
10860933,0,1536,17718239,观察者的要塞<Watcher's Hold>
10860933,0,2138,17723256,啜泣之疤<Weeping Scar>
10860933,0,322,17791175,扎尔伊西斯<Xal Ithix>
10860933,0,461,17793625,伊德佐<Yldzuun>
10860933,0,1121,17812561,佐伽兹的巢穴<Zalgaz's Den>
10860933,0,320,17813203,祖克<Zuuk>
10860933,0,1465,17815391,阿巴码头指路祭坛<Abah's Landing Wayshrine>
10860933,0,1719,17815442,阿巴码头指路祭坛<Abah's Landing Wayshrine>
10860933,0,861,17815646,阿巴罗丽亚<Aba-Loria>
10860933,0,600,17815781,阿巴马斯<Abamath>
10860933,0,2125,17817233,耻辱的居所<Abode of Ignominy>
17915077,0,74,17860743,火山灰<Ash Cloud>
10860933,0,1646,17863498,双子星的工作室<Atelier of the Twice-Born Star>
10860933,0,1738,17864128,艾特-锡玛的庄园<At-Himah Family Estate>
10860933,0,629,17870512,班达瑞贸易站<Baandari Trading Post>
17915077,0,417,17880661,狂暴打击<Berserker Strike>
10860933,0,582,17886042,血圈谷<Bloodtoil Valley>
10860933,0,479,17890312,砾石通道<Boulderfall Pass>
10860933,0,738,17892222,折颈洞穴<Breakneck Cave>
10860933,0,1344,17893866,破碎拱门<Broken Arch>
10860933,0,342,17894396,贝撒努尔<Bthanual>
10860933,0,806,17894715,巴德扎克<Bthzark>
10860933,0,1325,17897073,古什努克布营地<Camp Gushnukbur>
10860933,0,757,17908128,瑞利斯城堡<Castle Rilis>
10860933,0,261,17908831,贝乔德大教堂<Cath Bedraud>
10860933,0,619,17912180,冰冷洞穴<The Chill Hollow>
10860933,0,2046,17917564,冷港的超现实庄园<Coldharbour Surreal Estate>
17915077,0,68,17924867,法术守护<Conjured Ward>
10860933,0,665,17929548,尸之花园<The Corpse Garden>
10860933,0,1415,17943560,暗水路口<Darkwater Crossing>
17915077,0,77,17965028,龙血<Dragon Blood>
10860933,0,1666,17972167,副本：白金塔<Dungeon: White-Gold Tower>
10860933,0,1697,17972213,副本：白金塔<Dungeon: White-Gold Tower>
10860933,0,1698,17972259,副本：白金塔<Dungeon: White-Gold Tower>
10860933,0,1699,17972305,副本：白金塔<Dungeon: White-Gold Tower>
10860933,0,76,17976669,艾德莱德庄园<Edrald Estate>
10860933,0,1629,17981465,里奥维克皇帝<Emperor Leovic>
10860933,0,348,17982854,安杜姆<Enduum>
10860933,0,755,17988424,无尽酒壶<The Everfull Flagon>
10860933,0,631,17991982,伊泽杜因<Ezduiin>
10860933,0,622,18018332,寒冷石窟<The Frigid Grotto>
10860933,0,1733,18027422,嘉拉斯·阿吉亚<Garlas Agea>
10860933,0,249,18035471,格林纳巴荒原<Glenumbra Moors>
10860933,0,862,18047559,堕落石窟<The Grotto of Depravity>
10860933,0,892,18052842,哈吉·乌西斯<Haj Uxith>
10860933,0,1496,18060793,黑哈莱<Hei-Halai>
10860933,0,277,18080480,赫罗嘉要塞<Hrogar's Hold>
17915077,0,434,18094727,浸魔武器<Imbue Weapon>
17915077,0,355,18112376,感染之爪<Infectious Claws>
10860933,0,586,18127399,贾斯索佳<Jathsogur>
10860933,0,2044,18177390,琳查尔宏伟庄园<Linchal Grand Manor>
17915077,0,401,18182327,莲花<Lotus Flower>
17915077,0,20,18186706,岩浆护甲<Magma Armor>
10860933,0,865,18187981,马尔·索拉的坟墓<Mal Sorra's Tomb>
17915077,0,438,18194031,创伤愈合<Mend Wounds>
17915077,0,471,18194866,迷惑<Mesmerize>
10860933,0,511,18202493,污秽谷洞穴<Muck Valley Cavern>
10860933,0,391,18203263,莫申小村<Murcien's Hamlet>
10860933,0,302,18204468,姆兹苏姆<Mzithumz>
17915077,0,403,18204863,自然之握<Nature's Grasp>
10860933,0,1659,18209443,贵族区军械库<Nobles Armory>
10860933,0,144,18219454,努林农场<Nurin Farm>
10860933,0,621,18221858,旧索德洞穴<Old Sord's Cave>
10860933,0,975,18234523,蒂拉卡的人骨教堂<Ossuary of Telacar>
10860933,0,563,18236201,狞泥<Ouze>
10860933,0,160,18241427,佩林墓地<Pelin Graveyard>
17915077,0,354,18243061,冲击嚎叫<Piercing Howl>
17915077,0,40,18243201,穿刺投枪<Piercing Javelin>
10860933,0,2198,18252154,狮傲堂<Pridehome>
17915077,0,27,18261582,横扫千军<Radial Sweep>
10860933,0,44,18264220,鸦望城堡<Ravenwatch Castle>
10860933,0,630,18270197,红宝石洞窟<Red Ruby Cave>
10860933,0,1311,18295937,神跃石窟<Sacred Leap Grotto>
10860933,0,2155,18298327,沙涡庄园<Sandswirl Manor>
10860933,0,281,18299972,萨斯拉姆大农场<Sathram Plantation>
10860933,0,1071,18307832,甲虫矿<The Scuttle Pit>
10860933,0,202,18315337,蛇脊<Sep's Spine>
10860933,0,739,18315602,蛇谷洞穴<Serpent Hollow Cave>
10860933,0,1580,18322100,沉船海窟<Shipwreck Cove>
10860933,0,1770,18322129,沉船海窟<Shipwreck Cove>
10860933,0,500,18333206,天帷古坟<Skyshroud Barrow>
17915077,0,91,18339832,灵魂碎片<Soul Shred>
10860933,0,1219,18345115,蛛巢<Spider Nest>
17915077,0,136,18349611,坚毅庇护<Steadfast Ward>
10860933,0,960,18352115,史崔克<Stirk>
10860933,0,623,18354673,风暴崖墓穴<Stormcrag Crypt>
10860933,0,295,18369966,塔尔德雷克要塞<Tal'Deic Fortress>
10860933,0,663,18370171,塔利翁荒崖<Taleon's Crag>
10860933,0,2130,18388373,纷乱<The Tangle>
10860933,0,1332,18388468,纷乱港<Tanglehaven>
10860933,0,205,18389545,塔娃的祝福<Tava's Blessing>
10860933,0,973,18399787,先祖圣蛾神庙<Temple of the Ancestor Moths>
10860933,0,1424,18400633,武卫杰戈的酒窖<Thane Jeggi's Drinking Hole>
10860933,0,2128,18412559,毒蛇之墓<Tomb of the Serpents>
10860933,0,424,18417138,苦难墓穴<Tribulation Crypt>
10860933,0,1735,18417298,护民官的庄园<Tribune's Folly>
10860933,0,2096,18419816,措菲尔洞窟<Tsofeer Cavern>
10860933,0,510,18423698,棺木之底洞穴<Underpall Cave>
10860933,0,1453,18493279,雪落山脉<White Fall Mountain>
10860933,0,2354,18493448,白色种马旅店<White Stallion Inn>
10860933,0,583,18513715,维迪斯塔德<Wittestadr>
10860933,0,239,18575011,阿尔卡亚堡垒<Alcaire Keep>
10860933,0,1800,18576727,傲德'汝因<Ald'ruhn>
10860933,0,1917,18576823,傲德'索萨<Ald Sotha>
